NOM_POBLAD,hosp_in_10km
JATUNHUASI,0
HUAMARISAYOC (HUAMARIPAYOC),0
PISCOPAMPA,0
PATACHUCLLA,0
COMPISMACHAY,0
PAMPA HUASI,0
UCHUC HUALLCAYOC,0
CHAQUIPATA,0
TUNCHAULLA,0
PACCHAPATA,0
JINCHUPUQUIO,0
AZUL RUMI,0
CANCHAPATA DE LINCHA,0
LANRA CUCHO,0
JOLLPABADO,0
SAYHUA,0
SANCHIS CANCHAN,0
SULLUMACHAY (SULLUMACHAY),0
HUANACALLPI,0
AYAMACHAY,0
RUMI CHACA,0
ALLJAHSUCO,0
MAYU CHACA,0
SUJU HUANCA,0
TAMBO,0
PALLCA,0
INCA CORAL,0
MADEAN,0
PUCARUME,0
OTUTO,0
MANGO CHACA,0
SHUGUL,0
HISSHOC,0
MALAGNIYOC,0
CHUSPICHINA,0
CAUQUITO,0
YUNCAYPARA,0
CHUNAPATA,0
TUMUNA,0
VISCAYA,0
SILLAPITE,0
USHPACANCHA,0
POJLOJ,0
PARIONILLA,0
JANCHILLA,0
HUANCARUME,0
ACHO,0
COCHAPAMPA,0
PALLCA DE MADEAN,0
TACUL,0
PALLCA DE HORTIGAL,0
HORTIGAL,0
CEBADA PATA,0
TENERIA,0
CABRAHUASI,0
TOTORA,0
TULLO,0
JULLPAYOC,0
QUEÑUAYQUERO,0
CHOJOY,0
HINANCANCHA,0
MOYA,0
MISQUIACO,0
CHAUCALLA,0
VACAMACHAY,0
SHUYRIQUE,0
CANCHAPALLCA,0
PONCUCHE,0
TANTAYOC RUMI,0
TAYAHUASI,0
CUÑI,0
JANTO CORRAL,0
PAMPAPUQUIO,0
UCRUHUASI,0
JUSHPANCO,0
LLACSACANCHA,0
VERACRUZ,0
CUNCAYOC,0
CHACUY,0
PAMPA GRANDE,0
IMILLAYPATA,0
CLAVELPATA,0
CERCAHUASI,0
VISTA ALEGRE,0
TALLAMARCA,0
LINDIROYOJ,0
CULLUHUANCA,0
MOLLUHUASI,0
RUNAHUAÑUSA,0
PALCACANCHA,0
UCHUCCHUASILLA,0
PUMACHARAJ,0
PASJANGA,0
JULLPAPATA,0
HUACHURUME,0
PUCARUME DE TAYAMARCA,0
JATUNCANCHA,0
JARAPATA,0
TOTACOCHA DE AUQUICHANCA,0
CHORJAPATA,0
COSTALCANCHA,0
OMAS,0
LAQUIS,0
HUANCA,0
CIGUENCIA,0
ARZOBISPO (OBISPO),0
MURALLA,0
ESQUINA DE OMAS,0
VISCACHERO,0
CUMIAS,0
CACHUNA,0
CANOA,0
HUARANGAL,0
HORNO,0
PUEBLO VIEJO,0
HUAYABO,0
CAMPAMENTO,0
PUTINZA,0
AMPIAPU,0
SUSUMA CHICO,0
ANTARCO,0
MANAJA,0
HUATRA,0
ANAIRO,0
MASACA,0
ERHUACA,0
VICHICA,0
NARA,0
HUACHICOCHA,0
SAN JUAN DE CHILLA,0
CHILLALALA,0
TAURIPAMPA,0
SHONCO,0
POROCOCHA,0
KENEGUA,0
SUYUCU,0
CHINCHES,0
CONCEPCION,0
SANTA CRUZ DEL VALLE,0
LUCUMAR,0
YANTUYA,0
TUPE,0
CHIURE,0
ANCHIQUE,0
AIZA,0
VICHCA,0
PURUMUTA,0
LUCMO,0
COMUNIA,0
CUYA,0
COLCA,0
CURISHUASI,0
ATUNUCO,0
HUANTURO,0
VIÑAC,0
LLANGAS TAMBO,0
QUICHCA,0
SUQUIA,0
PALLCA,0
PARPAYA,0
HUAYLLALLA,0
CRUZPAMPA,0
COCHAPUNCO,0
PICUNSA,0
CASANMAYO,0
ACUACO,0
ASTUMARCA,0
MALCOCHE,0
APURÍ,0
HUAYCHAUHUACANA,0
PAMPA UÑA,0
UMPULLACANCHA,0
ALLIJATE,0
PAQUI,0
ANCAHUA,0
MARCALLA,0
GRAU,0
PIRAHUACHI,0
PIRHUAYOC,0
ANCAYACERCA,0
SOYOMUCO,0
SAN JOSE,0
PAMPA ROSARIO,0
SHUTCO,0
LAS FLORES,0
ESMERALDA,0
SUYUCHA (JANTA),0
TAMBOPATA,0
AYÑOCAY,0
PICHACA,0
CASABLANCA,0
YURACSAYHUA,0
VILLA HERMOSA,0
FLORIDA,0
AYACERCA,0
TOTORA,0
CRAGRAHUASI,0
TAYAHUASI,0
JANGAO,0
UYARICO,0
SHUYUCHA,0
SHALLALLI,0
HUATIANA,0
PIPILMACHAY,0
HURCUTUNA,0
JALLA,0
PUNCO,0
CUYO,0
PATARCANCHA,0
PACCHA,0
CHICUROYOC,0
MISQUICOCHA,0
ARENAL,0
CATALUNYA,0
CORTIJO,0
LA VUELTA,0
LA ERA,0
CORREVIENTO BAJO,0
PEDREGAL,0
LIMON,0
LOS REYES,0
SAUCE,0
CONDORAY,0
SANTA CLOTILDE,0
MIRAFLORES,0
VILLA PARAÍSO,0
MIGUEL GRAU,0
PAMPA TORO,0
LA HUACA,0
EL PINO,0
SAN MARCOS DE LA AGUADA 2da.ETAPA,0
A.H. DIGNIDAD NACIONAL,0
A.H. SANTA ROSA,0
A. H SALITRAL,0
SAN JOSE,0
SANTA ROSITA,0
EL ARENAL,0
MINA CONDESTABLE,0
MINA RAUL,0
ELIDA,0
VEINTISIETE DE DICIEMBRE,0
LOS CIPRECES,0
SAN HILARION,0
FLORES,0
LA JOYA,0
FOPAS,0
CHILLA,0
TOTORAL,0
HUAJLUTA,0
CALIPAMPA,0
LAICHA,0
LAUCA,0
CHUPACA,0
SHALLE,0
UNCHUDUYO,0
LLOJLLA,0
JITA,0
UCHUPAMPA,0
LA PAMPA,0
JACAYITA,0
AMPOCA,0
CORRALON PATA,0
PALLCA,0
PUIQUI,0
CHICSHA,0
HUANTAPILLA,0
SAN MIGUEL,0
YASCA,0
LLACTA,0
TAYAPAMPA,0
SHINA,0
JERONA,0
CHUQUINA,0
CHOCASA,0
QUICHUALLA,0
SIBIA,0
QUISCAY,0
USHCO CHICO,0
USCHO GRANDE,0
NENISO,0
ECHUCA,0
CORIDUMIA,0
ESTANQUE,0
SAN MARCELO,0
CANCHIPAMPA,0
COTOCHA,0
HUAYRA PUCRO,0
SIBIA,0
ANTAMATA,0
CACSANA,0
MULACANISHO,0
OYUNCO,0
PAMPUYTACA,0
HUANCA CORRAL,0
ACUPAMPA,0
CASA BLANCA,0
SAN ANTONIO,0
CANTA GALLO,0
SAN MIGUEL,0
LLANGAS RINCONADA,0
UMACHURANGA,0
ARMANCA,0
MOLLE GRANDE,0
LAURIMARCA,0
SAN ISIDRO,0
SAYHUA,0
MARCOCANCHA,0
JATUMPUQUIO,0
HUAYHUAYOC,0
MOLLEPUQUIO,0
INCA,0
PATI,0
MALLAY,0
MUSHCA,0
TACUASI,0
AJOBAMBA,0
CHIURI,0
LLAMIONSO,0
CHUCPALLA,0
HUYZAPAMPA,0
PAMPAYPATA,0
CACACHI,0
MANTA,0
PILLQUINE,0
PACALA,0
CHUNGUY,0
PUMACOCHA,0
HUANCARCOCHA,0
MANGRUY PAMPA,0
HUACONA,0
MUCHJALA,0
USHCANSHA,0
ANTAULLO,0
BELLAVISTA,0
PIEDRA GRANDE,0
CARHUAY,0
SHACSHAHUILCA,0
AYARUMI,0
SHIMUCO,0
RAYUSCA,0
PAQUI,0
HUAYLLURAN,0
ACUPACHA,0
MARAIPATA,0
MARAIPATA,0
SAN JOSÊ,0
TAPALLA,0
TUCU,0
RUNASAMANAN,0
HUAMPUCULLA,0
MARCAPATA,0
CUNYARI,0
JATUNCERCA,0
MARCAL,0
ANTAPACHA,0
LLANCA,0
CUTIMULLO,0
HUANCHUY,0
HUATARA,0
LAYAMPATA,0
CERCA,0
HUACAYLLOPATA,0
SITACHE,0
CURCUNTA,0
CHAQUIPATA,0
CHAUCAS CHICO,0
CHAUCAS,0
HUACAYLLO,0
TUCSA GRANDE,0
CHURANCA,0
HUILAHUILA,0
AYCHAPUCRO,0
CHACAPAMPA,0
SHAYAC CHICO,0
URCAY,0
PIRHUANCA,0
PARIONAL,0
ÑUNYA,0
ATAPURO,0
ANUCARA,0
HUSTUNA,0
SICLA,0
ULLUCAY,0
PACCHA,0
CHINCHAY,0
TUNAUJO,0
ANTACANCHA,0
TUCUHUAJANAN,0
LUNRA,0
CARHUACRUZ,0
CARCAPATA,0
ATACOCHA,0
ISCAYCOCHA,0
CUYRUPCANCHA,0
CARHUACRUZ,0
LINDAYOC,0
SANTA MARÍA,0
HUAYRURUMI,0
LUCHUCHO,0
USCUCHACA,0
PARIA PAMPA,0
PALLCA,0
LANCATO,0
COROPCHUCLLA,0
YARO,0
CHILLIPAHUASI,0
ISCO,0
CHUCULLO,0
ANCOCUCHO,0
CHAMPAHUASI,0
YAULIOS,0
LAS PIEDRAS,0
CHUCUMARCA,0
RAMADILLA,0
BAYA,0
CURITACUNA,0
CORRALONES,0
PAUNILLA,0
SAN VICENTE DE CAÑETE,0
EL CHILCAL,0
HUALCARA,0
SAN ANTONIO,0
PLAYA HERMOSA,0
SANTA ROSA ALTA,0
CERRO BLANCO,0
SAN MARTIN,0
CUIVA,0
HILARION,0
ENCAÑADA,0
COCHAHUASI,0
MONTE JATO,0
UNGARA,0
SAN CARLOS,0
SANTA SOFIA,0
LA ESMERALDA,0
SANTA TERESA,0
ISLA BAJA,0
ESPIRITU SANTO DE PALO,0
CLARITA,0
HERBAY BAJO,0
VENTUROSA,0
SAN JUAN ALTO,0
HERBAY ALTO,0
LAS LAGRIMAS,0
ARENA BAJA,0
CHACARILLA,0
ARENA ALTA,0
CERRO AZUL,0
PAMPA DE LOS LOBOS,0
CASA BLANCA,0
PAGUATODO,0
CASA BLANCA,0
PUENTE TABLA,0
IMPERIAL,0
SAN ISIDRO,0
LA MINA,0
CASA PINTADA,0
CERRO ALEGRE,0
SAN JERONIMO,0
PAULLO,0
SAN AGUSTIN,0
LUCUMO,0
SOCSI,0
RAMADILLA,0
NUEVO IMPERIAL,0
SAN FERNANDO,0
PUEBLO NUEVO CONTA,0
CARMEN ALTO SAN MIGUEL,0
SAN ANTONIO,0
CALTOPA ALTA,0
ALMENARES,0
CANTERA ALTA,0
EL PARAISO,0
JOSEFINA,0
CALTOPILLA,0
LA ENCAÑADA DEL PORV ENIR,0
AUGUSTO B. LEGUIA,0
LA FLORIDA,0
CERRO LIBRE,0
SANTA MARIA,0
MIRAFLORES,0
SAN LUIS,0
FRONTON,0
CERRO SAN PABLO,0
LAGUNA ENCANTADA,0
LAURA CALLER,0
LA HUACA,0
DON OSCAR,0
SAN JUAN DE ARONA,0
EL OLIVAR,0
SAN PEDRO,0
SANTA BARBARA,0
LOS HUACONES,0
CCOÑACANCHA,0
CHUCCHO,0
MATANCIANA,0
JATUN ORCO,0
HUANCO,0
LUIS UNO SUR,0
LUIS DOS SUR,0
DOÑA ROSA,0
TRANCA,0
CERRO SAN ANTONIO,0
TUPAC AMARU,0
SANTA MERCED ALTO,0
SANTA LUCIA,0
ARENAL,0
SANTA ROSA,0
SAN FRANCISCO CHICO,0
JUAN DE CANTAGALLO,0
CERRO DE LA CRUZ,0
SANTA CRUZ,0
LA MEJORA,0
CONTA,0
ROMA,0
LA EZPERANZA,0
SANTA ROSA,0
MELCHORITA,0
CANTERA BAJA,0
SANTA MARIA,0
CARRIZALES,0
SAN JUAN,0
CERRO LAGUNA,0
VILLARREAL,0
SAN FRANCISCO,0
SANTA ADELA,0
VISTA ALEGRE,0
LOS OLIVOS,0
SANTO TORIBIO,0
SAN CARLOS,0
SAN HIPOLITO,0
DON LUIS,0
SAN ROQUE,0
SAN MARTIN,0
CANCHAN,0
MOLINOS,0
SANTA ROSA BAJA,0
SANTA ROSITA,0
MAMALA,0
SANTA MARIA,0
SAN GERMAN,0
EL ROSARIO,0
PALMA,0
PEÑA,0
ESPERANZA,0
SANTA ANGELA,0
SAN AGUSTIN,0
PAMPILLA,0
SAN PEDRO,0
PAMPA GRANDE,0
LA CRUZ,0
SANTA MARGARITA,0
EL CONDE,0
SANTA ROSA,0
EL CARMEN,0
EL MONTE,0
ISLA ALTA,0
CONCON,0
CALTOPA,0
CASALLA,0
LA ARENA,0
LOANO,0
UCHPA PATA,0
PICHCA PUQUIO,0
ESCUATIANA,0
CUYURUPASA,0
LASPACANCHA,0
TORRE MANCHAY,0
PUCAMAYOC,0
TINCO,0
PUCARUM,0
ANCON,0
CARABAYLLO,0
LA RINCONADA,0
HUATOCAY,0
SAN DIEGO,0
BUENA VISTA,0
CHOCAS ALTO,0
TRES UNIDOS,0
CHOCAS BAJO,0
CASINELLI,0
CABALLERO,0
HUARANGAL,0
FRAY MARTIN,0
SANTA ROSA DE PUQUIO,0
COCHICORRAL,0
PUNCHAUCA,0
LA CRUZ,0
JICAMARCA,0
BLANCA,0
PEDREGAL,0
NICOLINI,0
HUACOY,0
CAÑON,0
CABAÑA SUCHE,0
PUEBLO VIEJO,0
EL PACIFICO,0
SAN LORENZO,0
JOSE C. MARIATEGUI,0
PASCAL,0
LA ESPERANZA,0
FUNDO PANCHA PAULA,0
GRANJA FINA,0
CHACLACAYO,0
LA LIBERTAD,0
INDEPENDENCIA,0
LOS OLIVOS (LAS PALMERAS),0
CHOSICA,0
PUENTE PIEDRA,0
SANTA ROSA,0
JARUNA CORRAL,0
CARHUAPAMPA,0
CHIRINGANO BAJO,0
CONDOR HUINCO,0
CHAULLI,0
YARGAME,0
ESTACION,0
CORCHACA,0
CUNGUY,0
CARHUA,0
CURCUY BAJO,0
ARAHUAY,0
CUTUHUANCA,0
ANTAMASA,0
OROBEL,0
QUISO,0
COPACABANA,0
LICAHUASI,0
PIRHUINCO,0
ARCHU,0
SHUMAY,0
PISCOBAMBA,0
COLLO,0
HUAYO,0
PURUCHUCO,0
ANUYCHACRA,0
LACHAQUI,0
APIO,0
CHINCHILCAY,0
TOTORCOCHA,0
CULLPA HUINCU,0
QUISQUICHACA,0
CANCAOPUCRO,0
HUANCHUMPARA,0
TIERRA AMARILLA,0
CUCUCHA,0
AYARA,0
CARACHUANCA,0
PISCUNCHAY,0
TRANCA,0
SAN LORENZO,0
PUMACOCHA,0
AGUA BENDITA,0
ACOCHAN,0
VISCAS,0
SURCA,0
CARCARIN,0
ANTAHUINCO,0
SHOCONTO,0
MUCCHO,0
POTACA,0
CARPAHUASI,0
MARCO PAMPA,0
COTABAMBA,0
MAL PASO,0
NUEVO SAN JOSE,0
YANGAS,0
RAMO,0
PAMPACOCHA,0
PICHUPICHU,0
YASO,0
POCTA,0
PUEBLO VIEJO,0
CASA QUEMADA,0
PIEDRA BLANCA,0
PICULLO,0
APAN BANDA,0
APAN,0
PANIZO,0
VEINTICINCO,0
HUANCHUY,0
LLIPATA,0
HUAR HUAR,0
HUAYUPAMPA,0
SANTA ROSA DE QUIVES,0
LA CABAÑA,0
LARANCOCHA,0
CHECTA,0
HUAHUAYOR,0
PUCARA,0
SANTO TORIBIO,0
HUERTA VIEJA,0
SANTA MARIA,0
MAGDALENA,0
BARRIO PRIETO,0
EL ALTILLO,0
LETICIA,0
CERRO BLANCO,0
HORNILLOS,0
HUARABI ALTO Y BAJO,0
COCAYALTA,0
CANCHA,0
MACAS,0
ZADAN,0
HUANCHIPUQUIO,0
QUILCA,0
TRAPICHE,0
ESQUIVEL,0
LOS PUQUIOS,0
SORPRESA,0
DONOSO,0
SANTA ELENA,0
LA HUACA,0
CONTIGO PERU,0
EL ANGEL MACATON,0
LA VEGA,0
LOS POZOS,0
CASA VIEJA,0
AUCALLAMA,0
HORCON,0
CAYAN,0
PAMPA HERMOSA,0
TRES ESTRELLAS,0
EL OLIVAR,0
SEÑOR DE LOS MILAGROS,0
MIRAFLORES,0
EL RINCON,0
TAMBILLO,0
SAN JOSE,0
SAN JOSE BAJO,0
SAN LUIS,0
BOZA ALTA,0
CASABLANCA,0
SAN GRACIANO,0
GRAMADAL,0
BUENA VISTA,0
BOZA,0
BOZA BAJA,0
BOZA CANDELARIA,0
BOZA CANDELARIA LEYVA,0
PASAMAYO,0
VIRGEN DEL CARMEN,0
CHACRA Y MAR,0
CHANCAY,0
PAMPA LIBRE,0
NUEVA ESTRELLA,0
CERRO LA CULEBRA,0
LAURE NORTE,0
CALERA,0
QUEPE PAMPA,0
MOLINO HOSPITAL,0
LOS TILOS,0
LAURE SUR,0
TORRE BLANCA,0
BUENA VISTA,0
28 DE JULIO,0
LUNAVILLA,0
MATUCANA,0
CHACAYA,0
BURRICOPUQUIO,0
QUICHA,0
ICHOCA,0
SAN JUAN DE ALLAUCA,0
ALCACOCHA,0
CHICHI,0
PAIHUA,0
ANTAPIRCA,0
HUACHUCANCHA,0
COLLANA,0
CARACANCHA,0
MACUMPATA,0
COMUNPATA,0
CHUCCHO,0
CHALLAPE,0
HUARIQUIÑA,0
MONTERRICO,0
MOYOC,0
PUERTO NUEVO,0
CACACHAQUI,0
LLICAN,0
CHACAHUARO,0
UMAZAMBA,0
YANAMA,0
MARACHANCA,0
SOCA,0
PACOTUPE,0
HUILLPA,0
HUILLAQUE,0
HULLAMARCA,0
BARRANCO,0
HUILLPA CHICO,0
HUANARCA,0
MUYO MUYO,0
CAMARON CORRAL,0
CALLAHUANCA,0
TANDARI,0
CHAUCA,0
CHAICHE,0
PICHURARAN,0
SINGUNA,0
TIERRA BLANCA,0
BARBA BLANCA,0
PORONHUASI,0
TUCRE,0
CARAMPOMA,0
HUANCASH,0
TUCUMACHAY,0
INCACANCHA,0
COCHAYOC,0
UCO,0
CUEVAS,0
CANCHAYOC,0
MILLO,0
PALLCA,0
CONDOR PASA,0
CRUSCANCHA,0
CHAUCAPALCA,0
RIRCAY,0
TINGO,0
VILCAPAMPA,0
CULICANCHA,0
CHICLA,0
UCUSCANCHA,0
EL CARMEN,0
CASAPALCA,0
CARANACONGA,0
YAULIYACU,0
BELLAVISTA,0
POMACANCHA,0
TAMBO,0
ANCHE ALTO,0
ANCHE,0
VISTA ALEGRE,0
RIO BLANCO,0
CARUY,0
SAN LORENZO DE HUACHUPAMPA,0
QUISHUAR,0
HUAMANCACA,0
YANAMA,0
QUILCAMACHAY,0
PACRAY,0
HUANTAY,0
VICAS,0
LUCUMA,0
POMACOCHA,0
SHULCHA,0
CHALLAMAYO,0
PARIACOCHA,0
HUANZA,0
QUIUSHA,0
CORTE,0
ACOBAMBA,0
HUAYCHUYPAMPA,0
COLLPA,0
HUARIHUARDO,0
FINLANDIA,0
PICHAG,0
PACO PACO,0
HUASCA,0
COLLQUE,0
AURELIO,0
SHICACANCHA,0
MINA CAMINO,0
CARAO,0
CUNYAC,0
CHUIME,0
CONDORCHUOCHO,0
YANAC,0
SAHUAC,0
ARMA,0
QUILCASQUI,0
YAURI,0
MARHUAYQUE,0
LARAOS,0
PUCROCOCHA,0
ACOBAMBA VIEJO,0
CASAMACHAY,0
HUANCAHAHUE,0
YURGAMITO,0
PATACANCHA,0
GARBANZOPATA,0
CALERA,0
YURACANCHA,0
SANCHEY MACHAY,0
CHAQUICOCHA,0
PATAYORCO,0
CHINCHAN,0
YACO,0
RICARDO PALMA,0
SOL Y CAMPO,0
RANCHITO,0
CUPICHE,0
NUEVO CUPICHE,0
CUARENTAIDOS Y MEDIO,0
SUSANA PARODI,0
LLANCHA,0
CHINCHINA,0
PANCOSA,0
SAN MIGUEL DE CHARACUAYQUI,0
CHINCHAGOZA,0
CASAMA,0
ANSUGAY,0
CANSACOTO,0
CHACLLA,0
PACLLAHUANCA,0
JUNCARA,0
COLLATA,0
JICAMARCA,0
LUNA Y SOL,0
AUTISHA,0
PUENTE VERDE,0
CUSPANCA,0
HUANCHUNYA,0
PIEDRA BLANCA,0
HUAYCOLORO,0
SAN BARTOLOME,0
QUINCHE,0
ARAMPAMPA,0
ESPERANZA,0
TORNAMESA,0
RUPIA,0
SHIHUACOTO,0
TINTOSA,0
HUALLAY,0
COSACALLA,0
CHACRA CHACRA,0
LLUJULLUAIQUE,0
CINCO CERROS,0
CASATEJA,0
PACAE,0
RINCON,0
CHACACHA,0
LA BANDA,0
CHACRA ALTA,0
PROGRESO,0
CHACACHON,0
CHACRA NUEVA,0
MURALLA,0
PAITE,0
MOLLE,0
VENTANILLA,0
MAYHUAYQUI,0
HACIENDA,0
CHAUTE,0
CUNICHA,0
RECRICA,0
CHANAPE,0
HUARACANCHA,0
PUMAMAZA,0
HUALLAURURI,0
COMPUNCO,0
CANTAGA,0
PALIA,0
PANCOSA,0
CHALILLA,0
SAN MARCELO,0
CHAUCHIQUILLA,0
TAMPUCANCHA,0
PIEDRA LEON,0
PICHCAMARCA,0
SACALLANA,0
PICAHUAYRE,0
QUIQUICANCHI,0
ARHUARA,0
SHAJSHA,0
EUQUIPA,0
CHUTUHUARACA,0
OQUIDA,0
CATAVILLA,0
TAUCATA,0
PANCAURURE,0
CHAUCALLA,0
CUEVACEL,0
SALAPUCLO,0
CASAGOSA,0
CUNCHUPUNGO,0
TAQUIA,0
HUATA CANCHI,0
TAGALSICA,0
QUILQUICHACA,0
CHINCHILLA,0
LABANA,0
YAMATE,0
YANACIRI,0
SAN JUAN DE IRIS,0
TURIAYI,0
YACO,0
MALAMBO,0
SHICSANHUAYLLA,0
PISHCO,0
HUALLUNCA,0
HUANAKIRMA,0
TINGO,0
CULLICPATA,0
CHUMPICOCHA,0
AGUACANCHA,0
PACCHA,0
SUIRICOCHA,0
HUARRA RAYO,0
COLLQUEPUCRO,0
LIMACTAMBO,0
SAN MATEO,0
CACRAY,0
QUISHCAPA,0
WARIPAMPA,0
MATIPARADA,0
ACHINCOCHA,0
COLLATA,0
OCATAPA,0
AYAR ALTO,0
AYAR BAJO,0
CHANUYA BAJO,0
TAMBORAQUE,0
HUAQUECHA,0
SOCOCHA,0
PORTILLO,0
MAYUCO,0
CHOCCNA,0
SAN JOSE DE PARAC,0
PACOTA,0
HUAMUYO,0
MINA CORICANCHA,0
TAMBO DE VISO,0
SAN MIGUEL DE VISO,0
MILLOTINGO,0
PAUCACORRAL,0
PACOCOCHA,0
YURACMAYO,0
SAN JUAN DE LANCA,0
SAN MATEO DE OTAO,0
CANCHACALLA,0
HUALELUCMA,0
ANTAPAL,0
QUINCHES,0
TULLULME,0
HUAYACOCHA,0
HUALAL,0
HUILE,0
SALPIN,0
PUNA,0
SANTA CRUZ DE UCROS,0
PARCAHUASI,0
LUCMAY CHICO,0
CHILLAN,0
LUCMAY GRANDE,0
COMUN,0
CAYPUMA,0
SEXULA,0
TARICARA,0
ANCACUCHO,0
REPARTICION,0
CUMBE,0
LAYA,0
PARGUAY (LLOQUE),0
SAN PEDRO DE CASTA,0
UPICA,0
HUINCO,0
VADO,0
CUMPE,0
VEQUIL,0
COSHCA,0
MAYAHUAY,0
COCACHACRA,0
OSCOLLA,0
MASIPA,0
YANAMAQUI,0
RETABLO,0
YANAMAQUI ALTO,0
CARACHACRA,0
CORCONA,0
SANTA EULALIA,0
BELLAVISTA,0
SAN GERONIMO DE PUNAN,0
FUNDO HUAYNANI,0
LUCMA SECA,0
PALLE NUEVO,0
SAN JOSE DE PALLE,0
LAS MONJAS ALTO,0
SANTA ROSA DE PALLE,0
CHUNE,0
PARCA,0
HUAYORINGA BAJA,0
HUAYORINGA ALTA,0
HUACHINGA,0
PURHUAY,0
SANTIAGO DE TUNA,0
SACASANCHI,0
LUCUMANI,0
HUANCRE,0
CHILCA,0
SUCHE,0
HUARAHUARA,0
HUALAPUNCO,0
TAMA,0
SURCO,0
CHACRA ALTA,0
HUACHOCANCHA,0
EDUARDO DE HABICH,0
LINDAY,0
AYAS,0
HUYOPAMPA (SOCOMPE),0
TAMBO,0
PACHACOTO,0
SONGOS,0
AYANHUARI,0
ESQUINA SONGOS,0
ELECTROSUR,0
HEPSA,0
TUSHANE,0
VERRUGAS,0
HUARANGO,0
CHUQUIPAMPA,0
LAYA,0
JURCO,0
HUANANO,0
HUAYCOCHA,0
CHAPO,0
HUIQUE,0
HUAQUICHA,0
ACLLE,0
NEGRO JUANA,0
QUISHU,0
CARCASHIQUE,0
PALA CALA,0
YONCOCA CHICO,0
ANTACHES,0
AYAMARCA,0
CANTO,0
YONCACA GRANDE,0
CHINGANA,0
PICOY,0
SANTA ROSA,0
QUILHUAY,0
PUCURUNCHE,0
NINABAMBA,0
CANDELARIA ALTA,0
AGUA DULCE,0
LOS PASTOS,0
LA VIÑA,0
EL CORTIJO,0
LA JOYA,0
CHACARILLA,0
SANTA ROSA,0
GALLEGOS,0
PELAVILLO,0
PAMPA DEL INCA,0
EL AMAUTA,0
LOS PACAES,0
LIMONCILLO,0
BAÑOS BOZA,0
BARRANQUITO,0
SALINAS ALTA,0
SANTA ROSA,0
COVIDA,0
PREVI,0
GRAMADAL,0
SAN JUAN MASIAS,0
SOL DE ORO,0
TAHUANTINSUYO,0
SAN FERNANDO,0
SAN HILARION,0
HUAYRONA,0
CANTO GRANDE,0
HUASCAR,0
NARANJAL,0
CHUQUITANTA,0
BELEN,0
URBANIZACION PRO,0
PRO LIMA,0
SAN PEDRO,0
EL CARMEN,0
DIOS ES AMOR,0
SANTA ISABEL,0
SAN FELIPE,0
SAN CARLOS,0
GALLINAZOS,0
CAPITANA,0
SANTA ROSA,0
JERUSALEN,0
SAN FRANCISCO,0
LEONCIO PRADO,0
MICAELA BASTIDAS,0
EL DORADO,0
LAS VEGAS,0
NARANJAL,0
CERRO DE PASCO,0
SOLEDAD,0
SANTA LUSMILA,0
SAN AGUSTIN,0
CHILLON,0
LA FLOR,0
RAUL PORRAS BARRENECHEA,0
EL PROGRESO,0
SANTA BARBARA,0
NARANJOS,0
COLLIQUE,0
LETICIA,0
MALPICA,0
LA MOLINA,0
ESTABLO PUNCHAUCA,0
LA CAMPANA,0
CUADROS,0
SANTA INES,0
MIRAMAR,0
MONTE HUITRON,0
POZO AZUL,0
CANDELARIA,0
SAN FRANCISCO,0
SANTA ROSA,0
LOS AMAUTAS,0
LA PASCANA,0
NUEVA ESPERANZA,0
BAYOVAR,0
EL TRIUNFO,0
VILLA LETICIA,0
JICAMARCA,0
JUAN PABLO II,0
SANTA MARIA,0
TUPAC AMARU,0
SECTOR OESTE,0
MONTENEGRO,0
CARAMELITO,0
FRATERNIDAD,0
MARÍA PARADO DE BELLIDO,0
TRES UNIDOS,0
PEDREGAL,0
ALCACOTO,0
PAYPAY,0
MI REFUGIO,0
ARMAS,0
PACCHE,0
OLIVO,0
QUILLAYCOTO,0
ANANCHACRA,0
MARAMARA,0
COCUCHA,0
TACURMA,0
RUCUMANI,0
YANI,0
CALLPACOCHA,0
PAHUARAY,0
GOTUSH,0
HUARIPA,0
LANCHA,0
CHUPA,0
LUCMA,0
SAN JOSE,0
PIRAHUANCA,0
PACAYBAMBA,0
HUAYO,0
CUPACO,0
CHUNCHUPAY,0
CHALLALLO,0
HUAYLLAHUASI,0
ANSA,0
SACRACCHI,0
COLLPAPUQUIO,0
ESCALON,0
QUISUARPERCA,0
SOTOCONGA,0
CURITUTO,0
HUAYOCO,0
CHACALLPAMPA,0
RETAMA,0
SAN MIGUEL,0
VALLECITO,0
CHINCHILLAY,0
AMPATU,0
CARAPONGO,0
CARAPONGUILLO,0
ÑAÑA,0
ALTO PERU,0
HUASCATA,0
ALFONSO COBIAN,0
EL CUADRO,0
MORON,0
SANTA INES,0
LOS CONDORES,0
LOS ANGELES,0
SAN ALBERTO,0
HUAMPANI ALTO,0
HUAMPANI,0
CALIFORNIA,0
SANTA MARÍA DE CHOSICA,0
LA CANTUTA,0
NICOLAS DE PIEROLA,0
MARISCAL CASTILLA,0
BUENOS AIRES,0
PIERA GRANDE,0
QUILCA,0
YANACOTO,0
SANTA ANA,0
TORNA MESA,0
LANCA,0
MAISAL,0
SACAYAURE,0
TUÑUQUE,0
CACHA HUAGRA,0
CASA GRANDE,0
HUAYOCOCHA,0
POTOCOCHA,0
SHEQUE,0
CURICANCHA,0
